accuracy,val_accuracy,macro_f1_score,val_macro_f1_score,loss,val_loss
0.3547343611717224,0.3337066173553467,0.11718159168958664,0.0,1.4565186500549316,1.531788945198059
0.4288913905620575,0.35498321056365967,0.19572415947914124,0.19688855111598969,1.357864499092102,1.467032790184021
0.42428767681121826,0.36730122566223145,0.1836644858121872,0.18915238976478577,1.3432304859161377,1.386653184890747
0.4670897126197815,0.21612541377544403,0.2511489987373352,0.07984735816717148,1.27810800075531,2.2407116889953613
0.4613661766052246,0.22956326603889465,0.24295605719089508,0.10452574491500854,1.2925101518630981,2.347506046295166
0.4734353721141815,0.1959686428308487,0.24892736971378326,0.09829647094011307,1.2744240760803223,1.9952460527420044
0.47132015228271484,0.3617021143436432,0.24674665927886963,0.030334528535604477,1.2772353887557983,1.395086407661438
0.4772925078868866,0.35050392150878906,0.2667034864425659,0.22488448023796082,1.2608784437179565,1.5212992429733276
0.4902326762676239,0.4871220588684082,0.2909739315509796,0.23390674591064453,1.223708987236023,1.2178881168365479
0.46460121870040894,0.39529675245285034,0.2601090669631958,0.1409480720758438,1.2641996145248413,1.3431611061096191
0.4603707790374756,0.3314669728279114,0.26112422347068787,0.11472763866186142,1.2646063566207886,1.6784335374832153
0.4805275499820709,0.4266517460346222,0.2778506875038147,0.1485225409269333,1.2389167547225952,1.3564883470535278
0.4765459895133972,0.4680851101875305,0.26259535551071167,0.2752687633037567,1.2483773231506348,1.2159823179244995
0.4641035199165344,0.44904816150665283,0.2412274330854416,0.13330991566181183,1.2523165941238403,1.2398265600204468
0.48251834511756897,0.5050392150878906,0.28607627749443054,0.25753456354141235,1.2273329496383667,1.1755784749984741
0.4670897126197815,0.4524076282978058,0.25253748893737793,0.1814054399728775,1.2614957094192505,1.3039982318878174
0.479158878326416,0.30907055735588074,0.27310705184936523,0.14983855187892914,1.2539525032043457,1.5522934198379517
0.47132015228271484,0.29003360867500305,0.2517392933368683,0.11529731750488281,1.2546724081039429,1.6462794542312622
0.4354858696460724,0.26763716340065,0.20614229142665863,0.1078808531165123,1.3260794878005981,1.6227816343307495
0.45439839363098145,0.2374020218849182,0.22313424944877625,0.08632294833660126,1.296594500541687,1.9592033624649048
0.46870723366737366,0.3236282169818878,0.2623683512210846,0.07545050233602524,1.2542024850845337,1.4973524808883667
0.4502924084663391,0.3337066173553467,0.22571887075901031,0.1416042149066925,1.280596137046814,1.463207721710205
0.4435734748840332,0.396416574716568,0.23598815500736237,0.2404824048280716,1.2955563068389893,1.3877413272857666
0.4536518454551697,0.3191489279270172,0.24261507391929626,0.127031609416008,1.2764326333999634,1.5791679620742798
0.4434490501880646,0.3012318015098572,0.20496591925621033,0.08059327304363251,1.3117704391479492,1.465182900428772
0.4705736041069031,0.24860022962093353,0.2701862156391144,0.10740882903337479,1.2468783855438232,1.8692597150802612
0.48998382687568665,0.28107503056526184,0.2789638936519623,0.13685199618339539,1.234426498413086,1.8368643522262573
0.4076147675514221,0.23404255509376526,0.18104620277881622,0.05193295329809189,1.383116602897644,1.6227071285247803
0.41881299018859863,0.1959686428308487,0.18577170372009277,0.06514118611812592,1.3872425556182861,3.5946106910705566
0.41570237278938293,0.36058229207992554,0.180903360247612,0.11314887553453445,1.3801374435424805,1.544667363166809
