accuracy,val_accuracy,macro_f1_score,val_macro_f1_score,loss,val_loss
0.3176163136959076,0.20604702830314636,0.1031571626663208,0.06779487431049347,1.5621858835220337,4.260752201080322
0.46951979398727417,0.20604702830314636,0.3108401894569397,0.06779487431049347,1.2742000818252563,5.513992786407471
0.5205274820327759,0.20604702830314636,0.4038592576980591,0.06779487431049347,1.1628292798995972,5.162600994110107
0.5430455207824707,0.20604702830314636,0.43792006373405457,0.0678723007440567,1.1117817163467407,4.842886447906494
0.5661855936050415,0.21612541377544403,0.4631994664669037,0.08176591247320175,1.0726710557937622,3.818694591522217
0.5913162231445312,0.23964165151119232,0.4857463538646698,0.11906225979328156,1.0375101566314697,2.931117057800293
0.5903210043907166,0.3706606924533844,0.49593228101730347,0.255591481924057,1.0248910188674927,2.2757508754730225
0.5962926149368286,0.3236282169818878,0.5045301914215088,0.2077571451663971,1.004526972770691,2.1779861450195312
0.6123414039611816,0.35722285509109497,0.5235491394996643,0.24299030005931854,0.9705482125282288,2.5609688758850098
0.6227917671203613,0.37849944829940796,0.5364120006561279,0.27771613001823425,0.964219868183136,2.2996363639831543
0.6278924942016602,0.4333706498146057,0.5463892221450806,0.3153993785381317,0.9490031003952026,1.6460955142974854
0.6291366219520569,0.3381858766078949,0.5525587201118469,0.23538093268871307,0.9297862648963928,2.141394853591919
0.6372231841087341,0.3404255211353302,0.567935049533844,0.25563904643058777,0.9135642647743225,2.254000425338745
0.6514058113098145,0.38409852981567383,0.5757513642311096,0.2871532440185547,0.8953631520271301,1.9561563730239868
0.6548892855644226,0.42553192377090454,0.5862412452697754,0.33223798871040344,0.8850818872451782,1.7908002138137817
0.6599900722503662,0.4423292279243469,0.5947988629341125,0.37231776118278503,0.8575494885444641,1.670221209526062
0.6642199754714966,0.4703247547149658,0.6069076061248779,0.41884616017341614,0.8527165651321411,1.6349283456802368
0.6755411624908447,0.48824188113212585,0.6150286197662354,0.41801717877388,0.836092472076416,1.4752470254898071
0.6858671307563782,0.44904816150665283,0.6263146996498108,0.3751174807548523,0.8125114440917969,1.8436644077301025
0.6857427358627319,0.5520716905593872,0.6321567296981812,0.48590773344039917,0.8062345385551453,1.2018542289733887
0.691714346408844,0.5263158082962036,0.639678955078125,0.4557749330997467,0.8042967915534973,1.454116702079773
0.6933316588401794,0.5531914830207825,0.643494188785553,0.512418270111084,0.7893967032432556,1.2637248039245605
0.7009206414222717,0.43673011660575867,0.6562678813934326,0.37972936034202576,0.7627835273742676,1.7590916156768799
0.7046529054641724,0.5352743268013,0.6609011888504028,0.4787466526031494,0.7549413442611694,1.353412389755249
0.7112465500831604,0.49048152565956116,0.671286404132843,0.43766358494758606,0.7431838512420654,1.54403817653656
0.7182134985923767,0.5229563117027283,0.6830260753631592,0.47404244542121887,0.7250734567642212,1.5599955320358276
0.7173426151275635,0.5083986520767212,0.6800888180732727,0.46348124742507935,0.718701183795929,1.41887629032135
0.734386682510376,0.48376259207725525,0.6952222585678101,0.42620399594306946,0.6974255442619324,1.6634163856506348
0.7260512709617615,0.5363941788673401,0.6930097341537476,0.4974060654640198,0.7041142582893372,1.3655848503112793
