accuracy,val_accuracy,macro_f1_score,val_macro_f1_score,loss,val_loss
0.47074466943740845,0.20100784301757812,0.29338622093200684,0.07288327068090439,1.2534769773483276,2.2249295711517334
0.5597704648971558,0.19204926490783691,0.440276175737381,0.06429348886013031,1.0813482999801636,2.399592876434326
0.5943449139595032,0.23124299943447113,0.49966859817504883,0.09767331928014755,1.007244348526001,2.05557918548584
0.6276595592498779,0.21052631735801697,0.5473639369010925,0.07640045136213303,0.9340298175811768,2.5568583011627197
0.650056004524231,0.3443449139595032,0.5797948241233826,0.21349439024925232,0.8970383405685425,2.04673171043396
0.6717525124549866,0.3510638177394867,0.6099135279655457,0.2587273418903351,0.8447309136390686,1.5556596517562866
0.688829779624939,0.5565509796142578,0.6320682168006897,0.504336953163147,0.8123070597648621,1.1119252443313599
0.7045072913169861,0.6063829660415649,0.6632485389709473,0.5594179034233093,0.7671614289283752,1.0174999237060547
0.7213045954704285,0.5111982226371765,0.6852206587791443,0.45083242654800415,0.7168895602226257,1.3245028257369995
0.7385218143463135,0.6522956490516663,0.7114100456237793,0.6207555532455444,0.6902698278427124,0.9232032299041748
0.74972003698349,0.49888017773628235,0.7334479093551636,0.4383543133735657,0.6431679129600525,1.448697566986084
0.768337070941925,0.39137738943099976,0.7507492899894714,0.3083360195159912,0.6096168756484985,1.85042405128479
0.7879339456558228,0.45632699131965637,0.7735337615013123,0.3890666365623474,0.556386411190033,1.6889437437057495
0.8058510422706604,0.5582306981086731,0.796184241771698,0.5071430802345276,0.5048330426216125,1.3827167749404907
0.8233482837677002,0.5475924015045166,0.8126662969589233,0.5028406977653503,0.4739580452442169,1.5139156579971313
0.8453247547149658,0.6825308203697205,0.8390102386474609,0.6720889806747437,0.419166624546051,0.9161439538002014
0.8488242030143738,0.671892523765564,0.8445941805839539,0.6558851599693298,0.40251830220222473,1.033889889717102
0.8649216294288635,0.6175811886787415,0.860791802406311,0.5767960548400879,0.3618770241737366,1.2785321474075317
0.878499448299408,0.7653975486755371,0.876247763633728,0.7504670023918152,0.3234366774559021,0.771037757396698
0.9015957713127136,0.4630459249019623,0.8942193388938904,0.4045843183994293,0.28102415800094604,2.802300453186035
0.900056004524231,0.6304591298103333,0.8978686928749084,0.6162117123603821,0.2651285231113434,1.3224304914474487
0.9091545343399048,0.7015677690505981,0.9064435362815857,0.6861642003059387,0.2557032108306885,0.9899290800094604
0.9232922792434692,0.7424412369728088,0.9200673699378967,0.7312650084495544,0.2174602448940277,0.8269529342651367
0.9272116422653198,0.7116461396217346,0.9234930872917175,0.7020071148872375,0.20153795182704926,0.9933594465255737
0.9295912384986877,0.664053738117218,0.9278566241264343,0.6479347348213196,0.1878099888563156,1.3760347366333008
0.9413493871688843,0.6825308203697205,0.9384142756462097,0.6716786026954651,0.16834695637226105,1.3149632215499878
0.9433090686798096,0.7855542898178101,0.9415542483329773,0.7742578387260437,0.1648918092250824,0.7339562773704529
0.9462485909461975,0.6052631735801697,0.9437103867530823,0.5978479385375977,0.15076182782649994,1.8253743648529053
0.9487681984901428,0.6914893388748169,0.9462776184082031,0.6771414875984192,0.1448790431022644,1.2204933166503906
0.9589865803718567,0.8017917275428772,0.9563747644424438,0.7997375130653381,0.12505856156349182,0.8302628993988037
0.9490481615066528,0.729003369808197,0.9472399353981018,0.7175812125205994,0.1398385465145111,0.9834453463554382
0.9570268988609314,0.7569988965988159,0.9561532735824585,0.7529194951057434,0.12033528089523315,1.0208890438079834
0.960946261882782,0.5498320460319519,0.9588212966918945,0.5389384627342224,0.11371614784002304,2.127673864364624
0.9605262875556946,0.7659574747085571,0.9598668217658997,0.7563127875328064,0.10988597571849823,0.9664410948753357
0.9636058211326599,0.8174691796302795,0.9621229767799377,0.8138691186904907,0.10188047587871552,0.787684977054596
0.960666298866272,0.7900335788726807,0.9588515162467957,0.7864182591438293,0.11257211118936539,0.8530672788619995
0.9636058211326599,0.7346024513244629,0.9623283743858337,0.7274220585823059,0.10143815726041794,1.0776845216751099
0.9651455879211426,0.7749159932136536,0.9642054438591003,0.7656198143959045,0.09689877927303314,0.9461312890052795
0.9686450362205505,0.770996630191803,0.9674126505851746,0.7672737836837769,0.09344381093978882,0.976783275604248
0.9704647064208984,0.7637178301811218,0.9694672226905823,0.7503253817558289,0.08703619986772537,1.097306251525879
0.9731243252754211,0.7021276354789734,0.972228467464447,0.6949858665466309,0.08098645508289337,1.2756493091583252
0.9732642769813538,0.792833149433136,0.9717426896095276,0.7899048924446106,0.07790259271860123,0.9053583741188049
